vaga_id,requisito_id,requisito,categoria,categoria_nome
programathor-b6f418b499,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-b6f418b499,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-a707171b3b,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-a707171b3b,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-a707171b3b,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-a707171b3b,documentacao,Documentação técnica,processo,Processo e prática de engenharia
programathor-a707171b3b,performance_escala,Performance e escala,processo,Processo e prática de engenharia
programathor-a707171b3b,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-a707171b3b,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-a707171b3b,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-a707171b3b,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-a707171b3b,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-39a7fee7cc,documentacao,Documentação técnica,processo,Processo e prática de engenharia
programathor-39a7fee7cc,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-39a7fee7cc,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-39a7fee7cc,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-39a7fee7cc,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-39a7fee7cc,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-b7dc93d371,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-b7dc93d371,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-b7dc93d371,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
programathor-b7dc93d371,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-b7dc93d371,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-b7dc93d371,performance_escala,Performance e escala,processo,Processo e prática de engenharia
programathor-b7dc93d371,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b7dc93d371,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b7dc93d371,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b7dc93d371,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b7dc93d371,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b7dc93d371,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-24498a0bc3,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
programathor-24498a0bc3,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-24498a0bc3,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-24498a0bc3,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-24498a0bc3,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-24498a0bc3,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-24498a0bc3,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-a16ded450f,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
programathor-a16ded450f,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-a16ded450f,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-c5f196fc57,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-c5f196fc57,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-c5f196fc57,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
programathor-c5f196fc57,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
programathor-c5f196fc57,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-c5f196fc57,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-c5f196fc57,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-c5f196fc57,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-61265c4557,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-61265c4557,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-61265c4557,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
programathor-61265c4557,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-61265c4557,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
programathor-61265c4557,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
programathor-61265c4557,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-61265c4557,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-61265c4557,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-61265c4557,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-61265c4557,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-29ca6eafc7,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-29ca6eafc7,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
programathor-29ca6eafc7,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-29ca6eafc7,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
programathor-29ca6eafc7,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-29ca6eafc7,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-29ca6eafc7,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-29ca6eafc7,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-29ca6eafc7,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-29ca6eafc7,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b61432a12d,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-b61432a12d,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-b61432a12d,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
programathor-b61432a12d,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
programathor-b61432a12d,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-b61432a12d,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-b61432a12d,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-b61432a12d,documentacao,Documentação técnica,processo,Processo e prática de engenharia
programathor-b61432a12d,performance_escala,Performance e escala,processo,Processo e prática de engenharia
programathor-b61432a12d,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b61432a12d,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b61432a12d,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-b61432a12d,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-b61432a12d,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-b61432a12d,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-7b85a0a55c,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-7b85a0a55c,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
programathor-7b85a0a55c,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
programathor-7b85a0a55c,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-7b85a0a55c,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-7b85a0a55c,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
programathor-7b85a0a55c,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-7b85a0a55c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-7b85a0a55c,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-7b85a0a55c,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-321a8ee7c7,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-321a8ee7c7,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
programathor-321a8ee7c7,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
programathor-321a8ee7c7,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-321a8ee7c7,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-321a8ee7c7,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-321a8ee7c7,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-321a8ee7c7,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
programathor-651fb74c78,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-651fb74c78,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
programathor-651fb74c78,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
programathor-651fb74c78,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-651fb74c78,performance_escala,Performance e escala,processo,Processo e prática de engenharia
programathor-651fb74c78,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-651fb74c78,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-651fb74c78,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-651fb74c78,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-651fb74c78,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
programathor-651fb74c78,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
programathor-4c3bed635c,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-4c3bed635c,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-4c3bed635c,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
programathor-4c3bed635c,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
programathor-4c3bed635c,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
programathor-4c3bed635c,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-4c3bed635c,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-4c3bed635c,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-4c3bed635c,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-4c3bed635c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-4c3bed635c,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-4cf6ad0617,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-4cf6ad0617,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-4cf6ad0617,comunicacao_escrita,Comunicação escrita explícita,comunicacao,Comunicação e idioma
programathor-4cf6ad0617,espanhol,Espanhol,comunicacao,Comunicação e idioma
programathor-4cf6ad0617,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-4cf6ad0617,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
programathor-4cf6ad0617,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-4cf6ad0617,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-4cf6ad0617,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-4cf6ad0617,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
programathor-4cf6ad0617,foco_cliente,Foco no cliente / usuário final,produto,Produto e negócio
programathor-4cf6ad0617,stakeholders,Relação com stakeholders,produto,Produto e negócio
programathor-598f918d09,ingles,Inglês,comunicacao,Comunicação e idioma
programathor-598f918d09,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-598f918d09,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
programathor-598f918d09,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
programathor-598f918d09,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-598f918d09,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
programathor-598f918d09,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-598f918d09,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-598f918d09,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
programathor-598f918d09,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-598f918d09,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-598f918d09,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-598f918d09,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-598f918d09,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
programathor-598f918d09,foco_cliente,Foco no cliente / usuário final,produto,Produto e negócio
programathor-f253dc5e13,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
programathor-f253dc5e13,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-f253dc5e13,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-f253dc5e13,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-f253dc5e13,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-e572e70309,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
programathor-e572e70309,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-e572e70309,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-e572e70309,performance_escala,Performance e escala,processo,Processo e prática de engenharia
programathor-e572e70309,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e572e70309,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e572e70309,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e572e70309,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-65628579d5,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-65628579d5,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
programathor-65628579d5,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-65628579d5,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-65628579d5,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-65628579d5,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-d997c6000c,organizacao_tempo,Organização / gestão de prazos,comportamento,Comportamento e colaboração
programathor-d997c6000c,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-d997c6000c,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-d997c6000c,documentacao,Documentação técnica,processo,Processo e prática de engenharia
programathor-d997c6000c,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-d997c6000c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-d997c6000c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-d997c6000c,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-d997c6000c,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-d997c6000c,stakeholders,Relação com stakeholders,produto,Produto e negócio
programathor-22804522c2,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-22804522c2,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-e9bf81db68,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
programathor-e9bf81db68,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
programathor-e9bf81db68,code_review,Code review / pull request,processo,Processo e prática de engenharia
programathor-e9bf81db68,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
programathor-e9bf81db68,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,fundamentos_cs,Algoritmos e estruturas de dados,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-e9bf81db68,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
programathor-e9bf81db68,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
programathor-7e72762e5d,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-7e72762e5d,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
programathor-7e72762e5d,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-53e6852235,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
hackernews-53e6852235,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-53e6852235,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-ec605c3502,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-ec605c3502,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-7f330270c4,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
hackernews-7f330270c4,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
hackernews-7f330270c4,performance_escala,Performance e escala,processo,Processo e prática de engenharia
hackernews-7f330270c4,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-575a5a79a0,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
hackernews-575a5a79a0,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
hackernews-575a5a79a0,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
hackernews-575a5a79a0,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
hackernews-575a5a79a0,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
hackernews-575a5a79a0,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-575a5a79a0,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-575a5a79a0,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-575a5a79a0,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-575a5a79a0,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-443b5887da,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-443b5887da,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-a0b811d0d3,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
hackernews-a0b811d0d3,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
hackernews-a0b811d0d3,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-84d9f367a4,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
hackernews-84d9f367a4,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
hackernews-f2311ccd81,ingles,Inglês,comunicacao,Comunicação e idioma
hackernews-f2311ccd81,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-f2311ccd81,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-f2311ccd81,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-1930315f0e,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-1930315f0e,fuso_horario,Fuso horário / janela de sobreposição,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-acf6c3dd3c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-acf6c3dd3c,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-acf6c3dd3c,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-8d8d692d0c,ingles,Inglês,comunicacao,Comunicação e idioma
hackernews-8d8d692d0c,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-2e778176f9,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-2e778176f9,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-3a2ad91939,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
hackernews-3a2ad91939,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
hackernews-3a2ad91939,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-3a2ad91939,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-3a2ad91939,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-3a2ad91939,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-01ed1fce72,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-01ed1fce72,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-69fe9310f0,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
hackernews-69fe9310f0,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
hackernews-69fe9310f0,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-69fe9310f0,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-69fe9310f0,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-69fe9310f0,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-69fe9310f0,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
hackernews-0f8bb25236,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
hackernews-0f8bb25236,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
hackernews-0f8bb25236,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-eac53a89e5,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
hackernews-eac53a89e5,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
hackernews-eac53a89e5,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-d68bba95a2,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
hackernews-d68bba95a2,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-d68bba95a2,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-d68bba95a2,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-d68bba95a2,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-7cd00f0424,ingles,Inglês,comunicacao,Comunicação e idioma
hackernews-7cd00f0424,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
hackernews-7cd00f0424,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
hackernews-7cd00f0424,fuso_horario,Fuso horário / janela de sobreposição,credenciais,"Credenciais, contexto e formato de trabalho"
hackernews-b659c013f9,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
